Timestamp,Unit_Name,Catalyst_Type,Catalyst_Age_Days,Sensor_Health_Index,Vibration_Level_mm_s,Valve_Opening_Percent,Feedstock_Flow_m3h,Reactor_Temp_C,Reactor_Pressure_Bar,Electricity_MWh,Natural_Gas_m3h,Steam_Tons_h,Ambient_Temp_C,Product_Yield_Tons,Energy_Intensity
11-01-2020 12:00,Ammonia_Unit_02,cObaLT_Premium_Z2,2,0.785683161,2.664156447,50.87150241,590.7276478,868.0165977,24.34307271,15.54131745,4728.304849,82.39708867,23.73848232,83.54245779,2.650621234
11-01-2020 16:00,Ammonia_Unit_02,Cobalt_Premium_Z2,212,0.937256853,1.236934881,46.95122826,529.0520004,820.0045395,34.24035567,27.97226002,4040.105881,74.12677532,51.8836105,89.25437036,2.712515264
11-01-2020 20:00,Ammonia_Unit_02,Cobalt_Premium_Z2,68,0.635484984,8.485857055,32.67362256,563.1867959,876.9984388,28.99890853,15.98860721,4809.599752,71.89796292,2.850822871,64.42141538,3.506519935
12-01-2020 00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,128,0.936236963,5.24674267,93.02158451,532.9342152,815.5801721,31.84145711,29.87239546,3213.361032,43.35962008,16.45824007,89.81148798,2.449667239
12-01-2020 04:00,Ammonia_Unit_02,Iron_Standard_V5,333,0.835316202,4.225904754,26.85595282,608.6692354,764.292708,33.04336522,16.23683834,3881.050702,47.13680505,17.92847135,91.51762929,2.122972307
12-01-2020 08:00,Ammonia_Unit_02,Platinum_Base_X1,24,0.735083641,4.204008152,65.07667942,442.4690536,865.0978548,34.96966795,27.42996028,4859.758301,44.72180437,31.76365242,58.54531737,4.591988047
12-01-2020 12:00,Ethylene_Plant_01,Platinum_Base_X1,253,0.651564766,8.218191354,91.97018335,574.0246587,776.3425421,30.97591653,29.46072608,3955.405118,49.54365471,9.382524522,67.32256369,3.631736221
12-01-2020 16:00,Methanol_Complex_03,Cobalt_Premium_Z2,230,0.770047983,5.778845105,48.11987128,619.287127,804.1408252,32.24960573,23.5922671,4842.858063,78.69914637,41.13155238,85.83854461,2.964078608
12-01-2020 20:00,Ammonia_Unit_02,Cobalt_Premium_Z2,176,0.730159465,1.849276466,38.93160123,535.2800305,785.7368167,31.08321134,17.53832332,4195.485771,71.01825927,3.051578127,70.35116055,2.984740611
13-01-2020 00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,221,0.733086121,4.085270624,91.66422349,583.117181,875.6610315,32.00442279,17.42633389,3625.905251,62.11728632,51.74050798,76.94552016,2.464620232
13-01-2020 04:00,Ammonia_Unit_02,Platinum_Base_X1,36,0.747217136,6.693574728,80.13044996,444.5787439,801.1820543,31.51221709,26.40389595,3213.371624,40.57957579,42.13123837,59.795434,3.470533089
13-01-2020 08:00,Ammonia_Unit_02,Cobalt_Premium_Z2,2,0.964419356,3.886800535,69.12687765,492.7838387,831.8848822,34.17644857,16.00976915,4395.132588,73.40551951,-7.902473085,85.54504901,2.471970172
13-01-2020 12:00,Ammonia_Unit_02,Iron_Standard_V5,361,0.978138736,2.976267407,65.89913203,573.7994835,863.6336764,36.24273346,25.28860834,3628.254193,66.96948864,33.43551997,101.0259903,2.158136597
13-01-2020 16:00,Ammonia_Unit_02,Iron_Standard_V5,274,0.764947081,8.429728613,47.00945915,577.0702046,793.912752,27.56462959,19.32278587,4290.578506,44.14137851,-0.644395919,79.45707037,2.765421325
13-01-2020 20:00,Methanol_Complex_03,Iron_Standard_V5,177,0.759253783,7.985097077,68.09894737,515.1433481,836.2209043,35.26484201,28.8996875,3874.056094,75.03754445,40.42951286,70.40241649,3.403730302
14-01-2020 00:00,Methanol_Complex_03,Platinum_Base_X1,264,0.576520604,8.032482955,74.37690674,568.3101778,807.0043715,34.95338278,23.30848005,4472.247619,53.49116022,13.47437782,58.97565489,4.076922847
14-01-2020 04:00,Ammonia_Unit_02,Cobalt_Premium_Z2,186,0.937037078,1.553380237,22.37982324,546.6038506,828.6285024,33.11333541,18.33534026,4336.774533,64.20031534,5.837013662,92.19385353,2.362351993
14-01-2020 08:00,Methanol_Complex_03,Cobalt_Premium_Z2,-15,0.934984798,2.374042054,28.82675309,439.7783735,820.4922476,41.41984071,27.69948276,4223.33574,55.93859139,-4.209468243,74.01349686,3.34445607
14-01-2020 12:00,Ethylene_Plant_01,Cobalt_Premium_Z2,279,0.739387118,4.036535665,43.63328161,536.060684,859.9193358,31.24178542,29.74865253,4170.947395,56.12869373,6.860636346,71.34414558,3.547289071
14-01-2020 16:00,Ammonia_Unit_02,Platinum_Base_X1,194,0.718882216,7.157034066,44.23463127,593.4578363,815.3284499,30.15775421,26.1655872,4474.879136,42.95135616,-6.451408026,76.79273116,3.266153969
14/01/2020 20:00,Ethylene_Plant_01,Platinum_Base_X1,198,0.835752201,6.394620322,87.53869509,629.6037786,819.4344466,39.28287862,25.46828953,4526.844041,42.3877608,51.3852122,94.71469387,2.640829776
15-01-2020 00:00,Ethylene_Plant_01,Platinum_Base_X1,349,0.776003246,7.297339161,71.33790491,535.5553343,893.3598995,26.7225406,27.85443423,3595.795497,78.88985273,6.322216188,74.80668197,3.022842341
15-01-2020 04:00,Ammonia_Unit_02,Platinum_Base_X1,305,0.726898007,7.866106329,48.01283614,573.1678439,764.6510225,27.27280975,15.30328755,4344.615102,40.16419085,8.674897566,74.99422141,2.762257676
15-01-2020 08:00,Methanol_Complex_03,Iron_Standard_V5,64,0.788237009,6.746134744,80.69016145,560.3495089,847.6202401,34.38922738,28.33391464,3058.410615,54.3805871,11.90263997,79.50387973,2.629386955
15-01-2020 12:00,Ethylene_Plant_01,Platinum_Base_X1,290,0.731476794,2.594160081,44.23961536,582.0801148,894.5024345,32.79838514,18.74666324,4178.129189,87.56370389,16.32933045,76.64005728,2.788652786
15-01-2020 16:00,Ammonia_Unit_02,Platinum_Base_X1,18,0.712182194,2.783565459,94.30671125,511.126971,815.3721419,28.1387109,23.85738615,4597.123915,79.93903651,10.63257488,65.522795,3.76641331
15-01-2020 20:00,Ethylene_Plant_01,Platinum_Base_X1,64,0.992073807,3.319901453,78.62148561,545.6882678,767.2539406,34.4590377,21.70861849,3152.824667,65.91960582,26.14200549,97.44534675,1.934416534
16-01-2020 00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,362,0.724057648,2.924602935,80.62925211,582.6643537,795.4918476,31.01946471,21.50164177,3826.493741,77.10935911,27.82736009,75.93886472,2.782938514
16-01-2020 04:00,Ethylene_Plant_01,Cobalt_Premium_Z2,330,0.815858746,2.492791598,39.57294048,574.1678779,809.4115448,26.32092518,21.75554001,3237.741292,87.18939504,-7.187722548,84.3191793,2.272803066
16-01-2020 08:00,Ethylene_Plant_01,Cobalt_Premium_Z2,358,0.715992949,6.519888479,30.87753687,586.402589,879.9536288,33.96776737,25.25667797,4310.266321,86.99361524,24.88801556,75.57482145,3.19925813
16-01-2020 12:00,Methanol_Complex_03,Iron_Standard_V5,251,0.964017002,0.771928407,49.21542855,597.8205463,758.0397197,34.96249115,25.1401654,4977.870364,62.29140418,44.04239429,103.7356507,2.551967971
16-01-2020 16:00,Ethylene_Plant_01,Iron_Standard_V5,17,0.776373195,6.327149905,45.06768129,559.5884094,836.9512014,28.12235968,20.63833757,3656.936671,56.12062096,-0.287960965,78.20089948,2.586809104
16-01-2020 20:00,Ethylene_Plant_01,Platinum_Base_X1,141,0.566973971,7.088510172,77.73741051,567.8006783,761.3828154,27.5833534,29.89277766,3801.456518,77.40666037,10.4822076,57.94707694,4.15318581
17-01-2020 00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,308,0.856386037,1.028352347,33.07160898,515.9921658,799.1179387,24.34881406,29.49471294,3580.315494,60.50928717,27.64340538,79.5399275,2.910387476
17-01-2020 04:00,Methanol_Complex_03,Iron_Standard_V5,320,0.841333606,0.994776858,59.55997138,601.6479785,867.1898107,31.6884022,17.3583282,4632.821122,47.74006775,28.74415126,91.1135994,2.465479602
17-01-2020 08:00,Ethylene_Plant_01,Cobalt_Premium_Z2,245,0.792067955,2.783710423,67.11449749,485.2242893,844.1313247,30.49764445,25.3175383,4134.769703,49.68801172,-5.413244444,69.17950986,3.409392144
17-01-2020 12:00,Ethylene_Plant_01,Iron_Standard_V5,290,0.96216981,2.166454525,48.88741144,587.1545158,835.6475768,30.14806882,22.67699418,3697.956745,67.15583882,16.42276459,101.6896228,2.075587059
17-01-2020 16:00,Methanol_Complex_03,Iron_Standard_V5,351,0.924796651,5.14906939,35.04554847,557.9041328,860.2777128,35.10634199,19.06326932,3260.875671,65.45899265,-7.657761672,92.8706173,1.967882021
17-01-2020 20:00,Methanol_Complex_03,Platinum_Base_X1,87,0.957434915,5.903612348,87.17500999,507.0439302,819.8602734,30.46417059,27.12432048,4748.827657,63.16679046,47.55551888,87.3830812,3.019537857
18-01-2020 00:00,Methanol_Complex_03,Platinum_Base_X1,199,0.748542688,5.573135969,30.41300343,509.6321206,826.3351281,27.953209,18.36805256,4482.654927,58.50261874,31.97244855,68.66665152,3.247834381
18-01-2020 04:00,Ethylene_Plant_01,Iron_Standard_V5,358,0.907723588,3.358778962,42.78532805,562.8811099,815.4231057,31.60417133,25.05472131,5132.746702,56.25510618,-3.811044407,91.9692829,2.934057141
18-01-2020 08:00,Methanol_Complex_03,Platinum_Base_X1,161,0.992530521,4.487182677,76.74255345,535.0609231,837.8182769,32.81210074,26.03935536,4203.720851,49.41171703,30.47330727,95.59157338,2.519802746
18-01-2020 12:00,Methanol_Complex_03,Iron_Standard_V5,140,0.883574168,5.619926636,65.39836477,524.2368672,836.0065556,28.58475162,21.04021964,4987.928812,74.09225089,-3.880304076,83.37638764,3.002316438
18-01-2020 16:00,Ethylene_Plant_01,Iron_Standard_V5,76,0.75140931,1.45541015,74.79841619,575.18321,884.6647418,28.37239743,15.56734825,4430.844544,65.15519399,-6.50921811,77.79564337,2.713802516
18-01-2020 20:00,Methanol_Complex_03,Cobalt_Premium_Z2,19,0.998734118,2.336095316,80.65749731,449.3763668,758.5611406,35.04681484,19.79970608,3870.558031,58.46727037,3.34673026,80.78535172,2.559232195
19-01-2020 00:00,Ethylene_Plant_01,Platinum_Base_X1,330,0.68679766,7.623969232,87.15446656,555.5279939,814.8229957,27.07835514,27.13619112,3632.735679,78.86957831,50.32069227,68.67635869,3.273849125
19-01-2020 04:00,Ammonia_Unit_02,Platinum_Base_X1,50,0.952017705,3.238611012,42.84237616,527.5796284,811.8208678,29.05772563,25.09441498,3144.091423,71.62063104,25.90632524,90.40772652,2.216437704
19-01-2020 08:00,Methanol_Complex_03,Platinum_Base_X1,232,0.595846747,6.909251055,55.57288702,476.2785134,872.8077847,29.35522856,22.27654697,3126.295847,77.78109814,10.17625105,51.08202055,3.711989496
19-01-2020 12:00,Ammonia_Unit_02,Cobalt_Premium_Z2,295,0.899828865,2.507918019,71.62326077,529.7396486,784.0459541,31.59333371,25.67685498,4809.416346,72.22198124,-5.929119334,85.80150484,3.03918038
19-01-2020 16:00,Ethylene_Plant_01,Cobalt_Premium_Z2,12,0.973785309,0.833122812,79.60592479,471.2331702,807.7343839,33.65347522,18.23980465,4252.565665,71.25046573,-9.032841744,82.59838893,2.596940422
19-01-2020 20:00,Methanol_Complex_03,Cobalt_Premium_Z2,335,0.859605346,4.50320474,63.33625729,620.9145917,821.337174,32.90462783,28.88835079,3541.028158,60.5907292,45.44004912,96.07347041,2.372497292
20-01-2020 00:00,Ethylene_Plant_01,Platinum_Base_X1,15,0.629278415,7.639856348,58.53111335,593.2435821,838.6415554,31.90841676,27.59056016,4379.161381,54.05202253,19.78415673,67.19676854,3.759059705
20-01-2020 04:00,Ammonia_Unit_02,Platinum_Base_X1,28,0.590581239,7.054276393,71.88226592,599.6572211,812.9992857,38.05741149,15.48517733,4848.211845,51.55447698,-4.344047659,63.7463348,3.536423759
20-01-2020 08:00,Ethylene_Plant_01,Platinum_Base_X1,292,0.7887834,2.523513351,48.65217432,580.6881626,797.9929648,30.9869353,25.0448908,3258.933537,84.93323902,23.80193315,82.44669293,2.477046361
20-01-2020 12:00,Methanol_Complex_03,Cobalt_Premium_Z2,321,0.645172209,7.779486195,87.02782221,421.5507692,793.2335454,27.2439397,19.16117513,4768.877909,50.04276547,-5.95599092,48.95511135,4.818515387
20-01-2020 16:00,Methanol_Complex_03,Cobalt_Premium_Z2,250,0.912986532,4.337727159,35.91642016,479.3482401,776.2290062,33.49280653,22.43580658,4795.874961,73.64059365,15.12860574,78.77492768,3.156137805
20-01-2020 20:00,Ammonia_Unit_02,Iron_Standard_V5,98,0.753586422,0.89199203,86.30031575,603.6180919,783.661567,31.74911295,17.95721302,4352.910814,49.46972002,46.46833599,81.87811167,2.65025464
21-01-2020 00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,303,0.731831457,0.723396958,68.27125248,668.3341042,805.3909189,31.68160714,26.00891654,5024.018798,86.94623295,47.42668656,88.03942579,3.060819117
21-01-2020 04:00,Methanol_Complex_03,Iron_Standard_V5,337,0.816081862,4.380909872,65.04938407,572.5275616,790.5014717,30.91065329,15.67329382,5101.196475,49.80172629,49.05010891,84.10128457,2.793842396
21-01-2020 08:00,Ammonia_Unit_02,Platinum_Base_X1,39,0.837596085,4.870582846,55.24661476,633.3846037,898.9627729,32.93390204,23.3033475,4565.327422,82.74286785,-1.150439557,95.49368357,2.551776219
21-01-2020 12:00,Methanol_Complex_03,Cobalt_Premium_Z2,38,0.888515516,1.139303365,31.6059532,501.1737355,837.7635515,36.23928955,16.65151874,3355.496701,86.75612702,1.368437007,80.1541152,2.213084775
21-01-2020 16:00,Methanol_Complex_03,Platinum_Base_X1,300,0.729807512,7.87792523,84.87006053,512.5693436,778.9128725,36.50417928,19.61026935,3315.903606,50.34483383,42.76027263,67.33385236,2.772061739
